Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Master position,Chrome 126.0.0.0,,,08-07-2024 09:18:18,08-07-2024 09:19:04,46.081s,PASSED
,,,,,,,
Test Cases/Login/Log,Chrome 126.0.0.0,,,08-07-2024 09:18:18,08-07-2024 09:18:53,35.324s,PASSED
"url = ""https://gpstqa-new.dipostar.org/dipo/""",Chrome 126.0.0.0,,,08-07-2024 09:18:18,08-07-2024 09:18:18,0.004s,PASSED
openBrowser(url),Chrome 126.0.0.0,,,08-07-2024 09:18:18,08-07-2024 09:18:28,10.034s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,08-07-2024 09:18:28,08-07-2024 09:18:28,0.048s,PASSED
delay(3),Chrome 126.0.0.0,,,08-07-2024 09:18:28,08-07-2024 09:18:31,3.048s,PASSED
"username = ""Home page/username""",Chrome 126.0.0.0,,,08-07-2024 09:18:31,08-07-2024 09:18:31,0.002s,PASSED
"setText(findTestObject(username), ""aldo"")",Chrome 126.0.0.0,,,08-07-2024 09:18:31,08-07-2024 09:18:32,0.711s,PASSED
delay(3),Chrome 126.0.0.0,,,08-07-2024 09:18:32,08-07-2024 09:18:35,3.007s,PASSED
"password = ""Home page/Passw""",Chrome 126.0.0.0,,,08-07-2024 09:18:35,08-07-2024 09:18:35,0.003s,PASSED
"setText(findTestObject(password), ""indocyber"")",Chrome 126.0.0.0,,,08-07-2024 09:18:35,08-07-2024 09:18:36,0.617s,PASSED
"click(findTestObject(""Home page/Buton login""))",Chrome 126.0.0.0,,,08-07-2024 09:18:36,08-07-2024 09:18:36,0.350s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"")",Chrome 126.0.0.0,,,08-07-2024 09:18:36,08-07-2024 09:18:53,17.190s,PASSED
,,,,,,,
Test Cases/Master/Positionn,Chrome 126.0.0.0,,,08-07-2024 09:18:53,08-07-2024 09:19:04,10.597s,PASSED
"click(findTestObject(""Menu/Masterrr""))",Chrome 126.0.0.0,,,08-07-2024 09:18:53,08-07-2024 09:18:54,0.336s,PASSED
"click(findTestObject(""Position/Positionn""))",Chrome 126.0.0.0,,,08-07-2024 09:18:54,08-07-2024 09:18:54,0.499s,PASSED
"takeScreenshotAsCheckpoint(""Menampilkan halaman position"")",Chrome 126.0.0.0,,,08-07-2024 09:18:54,08-07-2024 09:19:01,6.861s,PASSED
"setText(findTestObject(""Position/Text search""), ""Field collector"")",Chrome 126.0.0.0,,,08-07-2024 09:19:01,08-07-2024 09:19:02,0.623s,PASSED
"click(findTestObject(""Position/Button search""))",Chrome 126.0.0.0,,,08-07-2024 09:19:02,08-07-2024 09:19:02,0.327s,PASSED
"takeScreenshotAsCheckpoint(""Menampilkan pencarian"")",Chrome 126.0.0.0,,,08-07-2024 09:19:02,08-07-2024 09:19:04,1.882s,PASSED
