Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User profile,Chrome 126.0.0.0,,,03-07-2024 13:36:24,03-07-2024 13:37:07,43.732s,PASSED
,,,,,,,
Test Cases/Login/Log,Chrome 126.0.0.0,,,03-07-2024 13:36:24,03-07-2024 13:37:01,36.953s,PASSED
"aurl = ""https://gpstqa-new.dipostar.org/dipo/""",Chrome 126.0.0.0,,,03-07-2024 13:36:24,03-07-2024 13:36:24,0.004s,PASSED
openBrowser(aurl),Chrome 126.0.0.0,,,03-07-2024 13:36:24,03-07-2024 13:36:35,10.557s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,03-07-2024 13:36:35,03-07-2024 13:36:35,0.057s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 13:36:35,03-07-2024 13:36:38,3.054s,PASSED
"b = ""Home page/username""",Chrome 126.0.0.0,,,03-07-2024 13:36:38,03-07-2024 13:36:38,0.002s,PASSED
"setText(findTestObject(b), ""aldo"")",Chrome 126.0.0.0,,,03-07-2024 13:36:38,03-07-2024 13:36:38,0.706s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 13:36:38,03-07-2024 13:36:42,3.008s,PASSED
"c = ""Home page/Passw""",Chrome 126.0.0.0,,,03-07-2024 13:36:42,03-07-2024 13:36:42,0.003s,PASSED
"setEncryptedText(findTestObject(c), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 126.0.0.0,,,03-07-2024 13:36:42,03-07-2024 13:36:42,0.400s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 13:36:42,03-07-2024 13:36:45,3.011s,PASSED
"click(findTestObject(""Home page/Buton login""))",Chrome 126.0.0.0,,,03-07-2024 13:36:45,03-07-2024 13:36:45,0.318s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 13:36:45,03-07-2024 13:37:01,15.537s,PASSED
,,,,,,,
Test Cases/User profile/User manag,Chrome 126.0.0.0,,,03-07-2024 13:37:01,03-07-2024 13:37:07,6.625s,PASSED
"click(findTestObject(""usermanagement/User prof""))",Chrome 126.0.0.0,,,03-07-2024 13:37:01,03-07-2024 13:37:01,0.350s,PASSED
"click(findTestObject(""usermanagement/User manag""))",Chrome 126.0.0.0,,,03-07-2024 13:37:01,03-07-2024 13:37:02,0.573s,PASSED
"setText(findTestObject(""usermanagement/Text search""), ""kevin"")",Chrome 126.0.0.0,,,03-07-2024 13:37:02,03-07-2024 13:37:05,3.033s,PASSED
"click(findTestObject(""usermanagement/button search""))",Chrome 126.0.0.0,,,03-07-2024 13:37:05,03-07-2024 13:37:05,0.300s,PASSED
"takeScreenshotAsCheckpoint(""menampilkan hal user management"")",Chrome 126.0.0.0,,,03-07-2024 13:37:05,03-07-2024 13:37:07,2.278s,PASSED
