Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User prof change pass,Chrome 126.0.0.0,,,03-07-2024 14:58:07,03-07-2024 14:58:54,47.022s,PASSED
,,,,,,,
Test Cases/Login/Log,Chrome 126.0.0.0,,,03-07-2024 14:58:07,03-07-2024 14:58:44,37.013s,PASSED
"aurl = ""https://gpstqa-new.dipostar.org/dipo/""",Chrome 126.0.0.0,,,03-07-2024 14:58:08,03-07-2024 14:58:08,0.007s,PASSED
openBrowser(aurl),Chrome 126.0.0.0,,,03-07-2024 14:58:08,03-07-2024 14:58:18,9.806s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,03-07-2024 14:58:18,03-07-2024 14:58:18,0.087s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 14:58:18,03-07-2024 14:58:21,3.081s,PASSED
"b = ""Home page/username""",Chrome 126.0.0.0,,,03-07-2024 14:58:21,03-07-2024 14:58:21,0.006s,PASSED
"setText(findTestObject(b), ""aldo"")",Chrome 126.0.0.0,,,03-07-2024 14:58:21,03-07-2024 14:58:22,0.909s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 14:58:22,03-07-2024 14:58:25,3.012s,PASSED
"c = ""Home page/Passw""",Chrome 126.0.0.0,,,03-07-2024 14:58:25,03-07-2024 14:58:25,0.006s,PASSED
"setEncryptedText(findTestObject(c), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 126.0.0.0,,,03-07-2024 14:58:25,03-07-2024 14:58:25,0.526s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 14:58:25,03-07-2024 14:58:28,3.009s,PASSED
"click(findTestObject(""Home page/Buton login""))",Chrome 126.0.0.0,,,03-07-2024 14:58:28,03-07-2024 14:58:29,0.423s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 14:58:29,03-07-2024 14:58:44,15.582s,PASSED
,,,,,,,
Test Cases/User profile/Change passw,Chrome 126.0.0.0,,,03-07-2024 14:58:45,03-07-2024 14:58:54,9.698s,PASSED
"click(findTestObject(""Change pass/Button change password""))",Chrome 126.0.0.0,,,03-07-2024 14:58:45,03-07-2024 14:58:45,0.486s,PASSED
"takeScreenshotAsCheckpoint(""menampilkan pergantian pass"")",Chrome 126.0.0.0,,,03-07-2024 14:58:45,03-07-2024 14:58:50,4.569s,PASSED
"setText(findTestObject(""Change pass/Text Old pass""), ""indocyber"")",Chrome 126.0.0.0,,,03-07-2024 14:58:50,03-07-2024 14:58:50,0.696s,PASSED
"setText(findTestObject(""Change pass/Text new pass""), ""Indocyber"")",Chrome 126.0.0.0,,,03-07-2024 14:58:50,03-07-2024 14:58:51,0.742s,PASSED
"setText(findTestObject(""Change pass/Text confirm new pass""), ""Indocyber"")",Chrome 126.0.0.0,,,03-07-2024 14:58:51,03-07-2024 14:58:52,0.774s,PASSED
"click(findTestObject(""Change pass/Button closed""))",Chrome 126.0.0.0,,,03-07-2024 14:58:52,03-07-2024 14:58:52,0.392s,PASSED
"takeScreenshotAsCheckpoint(""kembali ke halaman change pass"")",Chrome 126.0.0.0,,,03-07-2024 14:58:52,03-07-2024 14:58:54,1.881s,PASSED
