Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login logot no,Chrome 126.0.0.0,,,03-07-2024 14:51:12,03-07-2024 14:51:48,36.344s,PASSED
,,,,,,,
Test Cases/Login/Log,Chrome 126.0.0.0,,,03-07-2024 14:51:12,03-07-2024 14:51:46,34.166s,PASSED
"aurl = ""https://gpstqa-new.dipostar.org/dipo/""",Chrome 126.0.0.0,,,03-07-2024 14:51:13,03-07-2024 14:51:13,0.004s,PASSED
openBrowser(aurl),Chrome 126.0.0.0,,,03-07-2024 14:51:13,03-07-2024 14:51:21,8.457s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,03-07-2024 14:51:21,03-07-2024 14:51:21,0.059s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 14:51:21,03-07-2024 14:51:24,3.053s,PASSED
"b = ""Home page/username""",Chrome 126.0.0.0,,,03-07-2024 14:51:24,03-07-2024 14:51:24,0.005s,PASSED
"setText(findTestObject(b), ""aldo"")",Chrome 126.0.0.0,,,03-07-2024 14:51:24,03-07-2024 14:51:25,0.700s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 14:51:25,03-07-2024 14:51:28,3.008s,PASSED
"c = ""Home page/Passw""",Chrome 126.0.0.0,,,03-07-2024 14:51:28,03-07-2024 14:51:28,0.001s,PASSED
"setEncryptedText(findTestObject(c), ""TRrAuhBZTmGN3YbeoZ5Gng=="")",Chrome 126.0.0.0,,,03-07-2024 14:51:28,03-07-2024 14:51:28,0.346s,PASSED
delay(3),Chrome 126.0.0.0,,,03-07-2024 14:51:28,03-07-2024 14:51:31,3.009s,PASSED
"click(findTestObject(""Home page/Buton login""))",Chrome 126.0.0.0,,,03-07-2024 14:51:31,03-07-2024 14:51:32,0.313s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"", STOP_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 14:51:32,03-07-2024 14:51:46,14.848s,PASSED
,,,,,,,
Test Cases/Login/logot no,Chrome 126.0.0.0,,,03-07-2024 14:51:46,03-07-2024 14:51:48,1.996s,PASSED
"click(findTestObject(""Logout/logot""))",Chrome 126.0.0.0,,,03-07-2024 14:51:47,03-07-2024 14:51:47,0.342s,PASSED
"takeFullPageScreenshotAsCheckpoint(""menampilkan warning alert"")",Chrome 126.0.0.0,,,03-07-2024 14:51:47,03-07-2024 14:51:47,0.364s,PASSED
"click(findTestObject(""Logout/buton no""))",Chrome 126.0.0.0,,,03-07-2024 14:51:47,03-07-2024 14:51:48,1.200s,PASSED
