Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Datadriven2,Chrome 126.0.0.0,,,05-07-2024 11:13:00,05-07-2024 11:13:34,34.282s,PASSED
,,,,,,,
Test Cases/Data driven/loginmenu,Chrome 126.0.0.0,,,05-07-2024 11:13:00,05-07-2024 11:13:34,34.067s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,05-07-2024 11:13:01,05-07-2024 11:13:03,2.562s,PASSED
"navigateToUrl(""https://gpstqa-new.dipostar.org/dipo/"")",Chrome 126.0.0.0,,,05-07-2024 11:13:03,05-07-2024 11:13:11,7.538s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,05-07-2024 11:13:11,05-07-2024 11:13:11,0.053s,PASSED
delay(5),Chrome 126.0.0.0,,,05-07-2024 11:13:11,05-07-2024 11:13:16,5.077s,PASSED
"setText(findTestObject(""Home page/username""), username)",Chrome 126.0.0.0,,,05-07-2024 11:13:16,05-07-2024 11:13:17,0.728s,PASSED
delay(5),Chrome 126.0.0.0,,,05-07-2024 11:13:17,05-07-2024 11:13:22,5.008s,PASSED
"setText(findTestObject(""Home page/Passw""), password)",Chrome 126.0.0.0,,,05-07-2024 11:13:22,05-07-2024 11:13:22,0.587s,PASSED
delay(5),Chrome 126.0.0.0,,,05-07-2024 11:13:22,05-07-2024 11:13:27,5.006s,PASSED
"click(findTestObject(""Home page/Buton login""))",Chrome 126.0.0.0,,,05-07-2024 11:13:27,05-07-2024 11:13:27,0.340s,PASSED
"click(findTestObject(""Menu/Masterrr""))",Chrome 126.0.0.0,,,05-07-2024 11:13:27,05-07-2024 11:13:34,6.387s,PASSED
"click(findTestObject(""Position/Positionn""))",Chrome 126.0.0.0,,,05-07-2024 11:13:34,05-07-2024 11:13:34,0.505s,PASSED
