Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login logot no,Chrome 126.0.0.0,,,09-07-2024 14:42:56,09-07-2024 14:43:30,33.113s,PASSED
,,,,,,,
Test Cases/Login/Log,Chrome 126.0.0.0,,,09-07-2024 14:42:57,09-07-2024 14:43:28,30.946s,PASSED
"url = ""https://gpstqa-new.dipostar.org/dipo/""",Chrome 126.0.0.0,,,09-07-2024 14:42:57,09-07-2024 14:42:57,0.003s,PASSED
openBrowser(url),Chrome 126.0.0.0,,,09-07-2024 14:42:57,09-07-2024 14:43:04,7.442s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,09-07-2024 14:43:04,09-07-2024 14:43:04,0.060s,PASSED
delay(3),Chrome 126.0.0.0,,,09-07-2024 14:43:04,09-07-2024 14:43:08,3.046s,PASSED
"username = ""Home page/username""",Chrome 126.0.0.0,,,09-07-2024 14:43:08,09-07-2024 14:43:08,0.003s,PASSED
"setText(findTestObject(username), ""aldo"")",Chrome 126.0.0.0,,,09-07-2024 14:43:08,09-07-2024 14:43:08,0.683s,PASSED
delay(3),Chrome 126.0.0.0,,,09-07-2024 14:43:08,09-07-2024 14:43:11,3.031s,PASSED
"password = ""Home page/Passw""",Chrome 126.0.0.0,,,09-07-2024 14:43:11,09-07-2024 14:43:11,0.005s,PASSED
"setText(findTestObject(password), ""indocyber"")",Chrome 126.0.0.0,,,09-07-2024 14:43:11,09-07-2024 14:43:12,0.602s,PASSED
"click(findTestObject(""Home page/Buton login""))",Chrome 126.0.0.0,,,09-07-2024 14:43:12,09-07-2024 14:43:12,0.314s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"")",Chrome 126.0.0.0,,,09-07-2024 14:43:12,09-07-2024 14:43:28,15.420s,PASSED
,,,,,,,
Test Cases/Login/logot no,Chrome 126.0.0.0,,,09-07-2024 14:43:28,09-07-2024 14:43:30,2.011s,PASSED
"click(findTestObject(""Logout/logot""))",Chrome 126.0.0.0,,,09-07-2024 14:43:28,09-07-2024 14:43:28,0.331s,PASSED
"takeFullPageScreenshotAsCheckpoint(""menampilkan warning alert"")",Chrome 126.0.0.0,,,09-07-2024 14:43:28,09-07-2024 14:43:29,0.787s,PASSED
"click(findTestObject(""Logout/buton no""))",Chrome 126.0.0.0,,,09-07-2024 14:43:29,09-07-2024 14:43:30,0.819s,PASSED
