Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Field collector,Chrome 126.0.0.0,,,09-07-2024 14:37:49,09-07-2024 14:38:33,43.948s,PASSED
,,,,,,,
Test Cases/Login/Log,Chrome 126.0.0.0,,,09-07-2024 14:37:50,09-07-2024 14:38:25,34.969s,PASSED
"url = ""https://gpstqa-new.dipostar.org/dipo/""",Chrome 126.0.0.0,,,09-07-2024 14:37:50,09-07-2024 14:37:50,0.004s,PASSED
openBrowser(url),Chrome 126.0.0.0,,,09-07-2024 14:37:50,09-07-2024 14:38:00,10.485s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,09-07-2024 14:38:00,09-07-2024 14:38:00,0.058s,PASSED
delay(3),Chrome 126.0.0.0,,,09-07-2024 14:38:00,09-07-2024 14:38:04,3.061s,PASSED
"username = ""Home page/username""",Chrome 126.0.0.0,,,09-07-2024 14:38:04,09-07-2024 14:38:04,0.009s,PASSED
"setText(findTestObject(username), ""aldo"")",Chrome 126.0.0.0,,,09-07-2024 14:38:04,09-07-2024 14:38:04,0.719s,PASSED
delay(3),Chrome 126.0.0.0,,,09-07-2024 14:38:04,09-07-2024 14:38:07,3.008s,PASSED
"password = ""Home page/Passw""",Chrome 126.0.0.0,,,09-07-2024 14:38:07,09-07-2024 14:38:07,0.003s,PASSED
"setText(findTestObject(password), ""indocyber"")",Chrome 126.0.0.0,,,09-07-2024 14:38:07,09-07-2024 14:38:08,0.592s,PASSED
"click(findTestObject(""Home page/Buton login""))",Chrome 126.0.0.0,,,09-07-2024 14:38:08,09-07-2024 14:38:08,0.345s,PASSED
"takeScreenshotAsCheckpoint(""login berhasil"")",Chrome 126.0.0.0,,,09-07-2024 14:38:08,09-07-2024 14:38:25,16.359s,PASSED
,,,,,,,
Test Cases/Monitoring field/Field colllectorr,Chrome 126.0.0.0,,,09-07-2024 14:38:25,09-07-2024 14:38:33,8.810s,PASSED
"click(findTestObject(""Menu/Monitoring field collectorr""))",Chrome 126.0.0.0,,,09-07-2024 14:38:25,09-07-2024 14:38:25,0.355s,PASSED
"click(findTestObject(""Monitoring field collector move/Button monitoring field""))",Chrome 126.0.0.0,,,09-07-2024 14:38:25,09-07-2024 14:38:26,0.513s,PASSED
"takeScreenshotAsCheckpoint(""Menampilkan halaman"")",Chrome 126.0.0.0,,,09-07-2024 14:38:26,09-07-2024 14:38:33,7.857s,PASSED
